,Close,compound,negative,neutral,positive,Open,High,Low,Volume
2003-11-18,0.364464,-0.9945,0.101,0.832,0.067,0.37875,0.381071,0.36339299999999997,267192800.0
2003-11-19,0.364643,-0.9837,0.11,0.799,0.091,0.367143,0.36875,0.361786,344584800.0
2003-11-20,0.363929,-0.9988,0.149,0.771,0.081,0.358929,0.376429,0.358929,239590400.0
2003-11-21,0.362143,-0.9719,0.117,0.775,0.108,0.363214,0.3675,0.354464,241836000.0
2003-11-24,0.377679,-0.9873,0.114,0.796,0.09,0.366071,0.379821,0.365179,381824800.0
2003-11-25,0.369286,-0.9978,0.118,0.811,0.07,0.379107,0.37946399999999997,0.36803600000000003,268654400.0
2003-11-26,0.37,-0.9966,0.135,0.763,0.102,0.37303600000000003,0.377679,0.361607,245128800.0
2003-11-28,0.373393,-0.984,0.082,0.854,0.064,0.371071,0.37625,0.366429,76098400.0
2003-12-01,0.387679,-0.9976,0.128,0.807,0.065,0.375714,0.390179,0.375,361536000.0
2003-12-02,0.38464299999999996,-0.762,0.121,0.76,0.118,0.385714,0.391071,0.382321,205296000.0
2003-12-03,0.37553600000000004,0.9625,0.067,0.853,0.08,0.38464299999999996,0.39,0.374286,191296000.0
2003-12-04,0.377679,-0.9845,0.098,0.826,0.076,0.373929,0.37803600000000004,0.370893,177940000.0
2003-12-05,0.372321,-0.9984,0.131,0.804,0.065,0.373214,0.377679,0.370179,186177600.0
2003-12-08,0.375893,0.5404,0.075,0.844,0.08,0.371071,0.376429,0.364464,148237600.0
2003-12-09,0.365179,-0.9915,0.123,0.78,0.096,0.37803600000000004,0.37946399999999997,0.364286,135144800.0
2003-12-10,0.363929,-0.8277,0.097,0.812,0.091,0.365179,0.36803600000000003,0.356429,271336800.0
2003-12-11,0.37875,-0.9964,0.132,0.773,0.096,0.361607,0.381071,0.36089299999999996,183136800.0
2003-12-12,0.37303600000000003,-0.9958,0.117,0.81,0.073,0.380714,0.380714,0.369643,192673600.0
2003-12-15,0.36017899999999997,-0.8154,0.07,0.868,0.062,0.38375,0.38375,0.35839299999999996,388908800.0
2003-12-16,0.359286,-0.9921,0.133,0.766,0.1,0.360536,0.36589299999999997,0.357321,373956800.0
2003-12-17,0.355,-0.9832,0.141,0.739,0.121,0.35857100000000003,0.359464,0.35339299999999996,274260000.0
2003-12-18,0.35785700000000004,-0.9976,0.122,0.809,0.069,0.35535700000000003,0.36035700000000004,0.35535700000000003,330915200.0
2003-12-19,0.351786,-0.9198,0.087,0.836,0.077,0.360536,0.364643,0.35035700000000003,453560800.0
2003-12-22,0.354464,-0.9832,0.1,0.821,0.079,0.350893,0.355179,0.34375,377064800.0
2003-12-23,0.35375,-0.9907,0.092,0.839,0.069,0.355714,0.35625,0.35,308498400.0
2003-12-24,0.364464,0.9872,0.084,0.808,0.108,0.352143,0.367679,0.350893,177475200.0
2003-12-26,0.371071,-0.9881,0.113,0.805,0.082,0.36339299999999997,0.373393,0.363214,103695200.0
2003-12-29,0.377679,-0.9701,0.127,0.752,0.121,0.373393,0.377857,0.3725,233458400.0
2003-12-30,0.38,-0.9987,0.143,0.783,0.073,0.378214,0.383929,0.377679,204853600.0
2003-12-31,0.38160700000000003,-0.9983,0.149,0.762,0.089,0.38125,0.384464,0.378214,174451200.0
2004-01-02,0.38,-0.9891,0.119,0.808,0.073,0.384821,0.388393,0.378214,144642400.0
2004-01-05,0.395893,-0.9759,0.128,0.771,0.101,0.3825,0.399821,0.3825,395018400.0
2004-01-06,0.394464,-0.9544,0.103,0.807,0.09,0.397321,0.400357,0.387679,509348000.0
2004-01-07,0.403393,0.555,0.077,0.842,0.081,0.39464299999999997,0.407679,0.39160700000000004,586874400.0
2004-01-08,0.41714300000000004,-0.9929,0.099,0.854,0.047,0.407857,0.42375,0.404464,460303200.0
2004-01-09,0.410714,-0.9986,0.143,0.798,0.058,0.414821,0.430893,0.406964,427459200.0
2004-01-12,0.42375,-0.9937,0.119,0.798,0.082,0.415179,0.428571,0.4125,487547200.0
2004-01-13,0.43071400000000004,-0.9651,0.087,0.844,0.069,0.441071,0.443571,0.426071,679016800.0
2004-01-14,0.43214300000000005,-0.9502,0.089,0.845,0.067,0.43571400000000005,0.43821400000000005,0.42464300000000005,620043200.0
2004-01-15,0.408036,-0.9872,0.104,0.818,0.078,0.409107,0.417857,0.40178600000000003,1018208800.0
2004-01-16,0.40571399999999996,-0.9902,0.093,0.852,0.055,0.40875,0.411429,0.40375,372820000.0
2004-01-20,0.405893,-0.9599,0.083,0.86,0.057,0.404821,0.407143,0.397321,315946400.0
2004-01-21,0.40375,-0.9941,0.119,0.795,0.086,0.405357,0.410179,0.400536,226660000.0
2004-01-22,0.396071,-0.9987,0.148,0.767,0.085,0.402857,0.407679,0.396071,205004800.0
2004-01-23,0.402857,-0.9881,0.104,0.818,0.078,0.400357,0.406071,0.397321,227169600.0
2004-01-26,0.410893,-0.9927,0.119,0.802,0.079,0.401071,0.411786,0.400536,271269600.0
2004-01-27,0.41196400000000005,-0.9979,0.148,0.77,0.082,0.411429,0.415179,0.407143,307070400.0
2004-01-28,0.402143,-0.8039,0.092,0.818,0.09,0.407857,0.4175,0.400179,275402400.0
2004-01-29,0.405,-0.9924,0.108,0.824,0.068,0.404107,0.407143,0.39625,212699200.0
2004-01-30,0.402857,-0.9932,0.107,0.822,0.071,0.404464,0.408393,0.400357,185298400.0
2004-02-02,0.398571,-0.9967,0.135,0.778,0.087,0.401071,0.407321,0.394286,287431200.0
2004-02-03,0.3975,0.933,0.092,0.797,0.111,0.398214,0.4,0.392857,180812800.0
2004-02-04,0.38910700000000004,-0.995,0.118,0.795,0.087,0.392857,0.394464,0.3875,305552800.0
2004-02-05,0.400357,-0.998,0.126,0.821,0.053,0.38964299999999996,0.409107,0.389464,352844800.0
2004-02-06,0.405536,-0.9816,0.103,0.814,0.082,0.400893,0.40875,0.4,193340000.0
2004-02-09,0.404821,-0.9914,0.115,0.817,0.068,0.403929,0.40821399999999997,0.40178600000000003,188260800.0
2004-02-10,0.41035699999999997,0.5362,0.075,0.85,0.075,0.403929,0.412857,0.400714,255343200.0
2004-02-11,0.425,-0.9993,0.171,0.769,0.061,0.412321,0.42625,0.41160699999999995,348544000.0
2004-02-12,0.42375,-0.9935,0.117,0.808,0.075,0.42160699999999995,0.428393,0.421429,183988000.0
2004-02-13,0.410714,-0.9864,0.113,0.803,0.084,0.425893,0.430357,0.407679,315980000.0
2004-02-17,0.413571,-0.9933,0.144,0.754,0.101,0.4125,0.41946400000000006,0.4125,170956800.0
2004-02-18,0.415357,-0.734,0.077,0.856,0.068,0.413929,0.418571,0.41160699999999995,141635200.0
2004-02-19,0.40125,-0.9915,0.126,0.773,0.101,0.41660699999999995,0.42214300000000005,0.400179,323080800.0
2004-02-20,0.4,-0.9621,0.079,0.86,0.061,0.40178600000000003,0.401964,0.39660700000000004,277603200.0
2004-02-23,0.39625,-0.7326,0.103,0.801,0.096,0.398929,0.401071,0.390893,194079200.0
2004-02-24,0.39928600000000003,-0.9943,0.118,0.82,0.062,0.395357,0.406071,0.392857,259056000.0
2004-02-25,0.407321,-0.9964,0.133,0.79,0.078,0.397857,0.408929,0.39660700000000004,276276000.0
2004-02-26,0.411429,-0.9974,0.113,0.83,0.057,0.408571,0.413929,0.407143,198408000.0
2004-02-27,0.42714300000000005,-0.9945,0.124,0.8,0.076,0.41,0.428929,0.409821,468837600.0
2004-03-01,0.428929,-0.9825,0.103,0.827,0.07,0.430357,0.433929,0.42625,321680800.0
2004-03-02,0.425179,-0.9883,0.089,0.855,0.057,0.428571,0.430357,0.424464,256687200.0
2004-03-03,0.42714300000000005,-0.9971,0.114,0.847,0.039,0.421429,0.431964,0.421429,225131200.0
2004-03-04,0.44928599999999996,-0.9909,0.126,0.788,0.086,0.427321,0.45035699999999995,0.426964,660223200.0
2004-03-05,0.4775,-0.9155,0.074,0.862,0.064,0.445536,0.490893,0.444643,1540599200.0
2004-03-08,0.464286,-0.9107,0.077,0.868,0.055,0.475357,0.478393,0.460714,522872000.0
2004-03-09,0.483929,-0.9959,0.125,0.801,0.074,0.4625,0.48625,0.459821,618363200.0
2004-03-10,0.49428599999999995,-0.9934,0.125,0.808,0.068,0.482857,0.5025,0.481071,1006964000.0
2004-03-11,0.484821,-0.9771,0.122,0.777,0.101,0.486964,0.500714,0.48375,595851200.0
2004-03-12,0.49214300000000005,-0.9971,0.153,0.764,0.083,0.487857,0.496071,0.48517899999999997,329224000.0
2004-03-15,0.472321,-0.9938,0.143,0.776,0.081,0.48267899999999997,0.488393,0.468929,481717600.0
2004-03-16,0.461071,-0.9948,0.125,0.798,0.077,0.47410699999999995,0.475179,0.45339300000000005,605432800.0
2004-03-17,0.467679,-0.4946,0.12,0.762,0.118,0.463571,0.471071,0.46035699999999996,411432000.0
2004-03-18,0.45839300000000005,-0.9952,0.115,0.82,0.066,0.463214,0.46535699999999997,0.45696400000000004,321081600.0
2004-03-19,0.461786,-0.4871,0.085,0.838,0.077,0.456429,0.481071,0.456071,408576000.0
2004-03-22,0.461786,0.8813,0.086,0.814,0.1,0.453036,0.467321,0.45089300000000004,419031200.0
2004-03-23,0.451607,-0.9885,0.102,0.821,0.077,0.462143,0.464286,0.45035699999999995,385515200.0
2004-03-24,0.45535699999999996,-0.9705,0.105,0.81,0.085,0.45125,0.459821,0.45125,428215200.0
2004-03-25,0.479821,0.3995,0.085,0.838,0.077,0.466786,0.48053599999999996,0.462321,566445600.0
2004-03-26,0.482857,-0.9926,0.115,0.806,0.079,0.48214300000000004,0.488571,0.48053599999999996,419893600.0
2004-03-29,0.49839300000000003,-0.9963,0.105,0.847,0.049,0.48875,0.499821,0.48571400000000003,350728000.0
2004-03-30,0.498571,-0.9966,0.141,0.787,0.071,0.495357,0.49910699999999997,0.48821400000000004,359676800.0
2004-03-31,0.482857,-0.9966,0.116,0.827,0.057,0.498571,0.499643,0.48125,390773600.0
2004-04-01,0.48410699999999995,-0.9973,0.142,0.783,0.075,0.480179,0.486964,0.475357,318332000.0
2004-04-02,0.491071,-0.9941,0.122,0.788,0.09,0.495536,0.49875,0.48625,274478400.0
2004-04-05,0.505714,-0.997,0.113,0.817,0.07,0.49071400000000004,0.5066069999999999,0.49,385672000.0
2004-04-06,0.496964,-0.999,0.147,0.773,0.08,0.494821,0.502679,0.489821,257992000.0
2004-04-07,0.487679,-0.9986,0.141,0.778,0.081,0.493036,0.49464300000000005,0.48071400000000003,255119200.0
2004-04-08,0.49160699999999996,-0.9958,0.121,0.797,0.082,0.497857,0.5,0.48571400000000003,240917600.0
2004-04-12,0.500714,-0.9729,0.123,0.781,0.096,0.491071,0.501786,0.490893,230540800.0
2004-04-13,0.480893,-0.9894,0.136,0.765,0.099,0.499643,0.500536,0.479286,436396800.0
2004-04-14,0.475714,-0.9779,0.137,0.751,0.112,0.4775,0.483393,0.469821,639732800.0
2004-04-15,0.5232140000000001,-0.9927,0.111,0.823,0.066,0.5146430000000001,0.5282140000000001,0.502857,1761446400.0
2004-04-16,0.521071,-0.9973,0.133,0.793,0.074,0.520536,0.523393,0.508929,402931200.0
2004-04-19,0.50625,-0.9879,0.12,0.797,0.083,0.502143,0.513393,0.496964,712353600.0
2004-04-20,0.495179,-0.9842,0.103,0.82,0.077,0.50375,0.507321,0.49214300000000005,354519200.0
2004-04-21,0.495179,-0.9812,0.114,0.815,0.072,0.492857,0.502143,0.48875,325875200.0
2004-04-22,0.496071,0.8615,0.079,0.835,0.086,0.49214300000000005,0.503214,0.48410699999999995,344584800.0
2004-04-23,0.49464300000000005,-0.9987,0.174,0.747,0.078,0.49464300000000005,0.5,0.48303599999999997,315828800.0
2004-04-26,0.484464,-0.9777,0.119,0.796,0.085,0.4925,0.493571,0.48214300000000004,231128800.0
2004-04-27,0.481071,-0.9967,0.123,0.811,0.066,0.486429,0.49,0.47660699999999995,283864000.0
2004-04-28,0.472321,-0.9774,0.117,0.802,0.081,0.478929,0.482321,0.47035699999999997,231168000.0
2004-04-29,0.47803599999999996,-0.8914,0.085,0.843,0.072,0.472321,0.48214300000000004,0.463929,460790400.0
2004-04-30,0.46035699999999996,0.9431,0.101,0.789,0.11,0.47696400000000005,0.481429,0.455179,466502400.0
2004-05-03,0.46553599999999995,-0.9861,0.102,0.818,0.08,0.464286,0.470179,0.459643,297634400.0
2004-05-04,0.466786,-0.9897,0.126,0.768,0.105,0.46375,0.47410699999999995,0.45535699999999996,279983200.0
2004-05-05,0.475893,-0.9874,0.083,0.871,0.046,0.46785699999999997,0.477679,0.463571,238106400.0
2004-05-06,0.47464300000000004,-0.9989,0.14,0.792,0.068,0.471429,0.477679,0.4625,263558400.0
2004-05-07,0.47625,0.9956,0.085,0.775,0.14,0.47410699999999995,0.492321,0.47410699999999995,419036800.0
2004-05-10,0.469286,-0.9984,0.135,0.777,0.087,0.469107,0.475,0.463214,249978400.0
2004-05-11,0.48464300000000005,-0.9727,0.115,0.785,0.1,0.471429,0.48553599999999997,0.471429,305172000.0
2004-05-12,0.4875,-0.988,0.116,0.788,0.096,0.478393,0.48821400000000004,0.468571,245420000.0
2004-05-13,0.48553599999999997,0.9947,0.106,0.743,0.151,0.483929,0.495,0.480357,229852000.0
2004-05-14,0.48321400000000003,-0.9955,0.108,0.822,0.07,0.48660699999999996,0.487857,0.472321,257801600.0
2004-05-17,0.475714,-0.9942,0.129,0.784,0.087,0.476786,0.48321400000000003,0.470714,300445600.0
2004-05-18,0.48321400000000003,-0.9964,0.12,0.807,0.073,0.48160699999999995,0.487321,0.478571,206063200.0
2004-05-19,0.472679,-0.8713,0.113,0.783,0.104,0.48928599999999994,0.491071,0.471786,375592000.0
2004-05-20,0.47696400000000005,-0.9088,0.101,0.804,0.095,0.47553599999999996,0.48214300000000004,0.472679,196296800.0
2004-05-21,0.48410699999999995,0.9745,0.08,0.82,0.101,0.480357,0.48571400000000003,0.477321,179894400.0
2004-05-24,0.48821400000000004,0.9868,0.078,0.815,0.107,0.487321,0.49821400000000005,0.48410699999999995,235603200.0
2004-05-25,0.507321,0.9963,0.059,0.831,0.11,0.491071,0.509107,0.487321,319978400.0
2004-05-26,0.509107,0.9389,0.088,0.809,0.103,0.505893,0.513929,0.5,322168000.0
2004-05-27,0.5030359999999999,-0.8053,0.094,0.807,0.099,0.508214,0.510714,0.49678599999999995,235972800.0
2004-05-28,0.501071,-0.9072,0.084,0.837,0.08,0.501429,0.504821,0.496429,145717600.0
2004-06-01,0.501071,0.997,0.068,0.812,0.12,0.49625,0.503571,0.493036,182134400.0
2004-06-02,0.516429,-0.9878,0.093,0.833,0.074,0.500536,0.520893,0.496429,318712800.0
2004-06-03,0.507143,0.9912,0.08,0.804,0.117,0.512857,0.517679,0.505179,250930400.0
2004-06-04,0.513929,-0.9883,0.087,0.859,0.054,0.51,0.522321,0.509107,399112000.0
2004-06-07,0.532321,-0.9158,0.107,0.792,0.101,0.518571,0.535357,0.514464,295876000.0
2004-06-08,0.541964,-0.9254,0.106,0.807,0.087,0.535536,0.543571,0.532679,415620800.0
2004-06-09,0.5392859999999999,-0.9838,0.089,0.845,0.066,0.537321,0.548393,0.535714,349204800.0
2004-06-10,0.548929,0.5741,0.09,0.814,0.096,0.5392859999999999,0.553036,0.5392859999999999,257577600.0
2004-06-14,0.5378569999999999,-0.9955,0.109,0.819,0.072,0.5473210000000001,0.5478569999999999,0.526786,243986400.0
2004-06-15,0.548036,-0.997,0.127,0.805,0.068,0.545357,0.556071,0.540357,444634400.0
2004-06-16,0.584643,0.7714,0.064,0.866,0.07,0.5475,0.595,0.545179,909641600.0
2004-06-17,0.585893,-0.972,0.113,0.791,0.096,0.581429,0.591607,0.575179,551320000.0
2004-06-18,0.587679,-0.981,0.102,0.829,0.069,0.583214,0.596607,0.5791069999999999,406252000.0
2004-06-21,0.577321,-0.9493,0.108,0.799,0.093,0.591429,0.598214,0.573571,390213600.0
2004-06-22,0.589286,-0.9971,0.142,0.77,0.088,0.576786,0.590893,0.576607,360511200.0
2004-06-23,0.6017859999999999,-0.9547,0.076,0.865,0.059,0.589286,0.604107,0.587321,390868800.0
2004-06-24,0.5925,-0.9797,0.092,0.846,0.062,0.5983930000000001,0.6017859999999999,0.588929,252515200.0
2004-06-25,0.6017859999999999,-0.9938,0.109,0.82,0.071,0.590536,0.6017859999999999,0.589286,323428000.0
2004-06-28,0.580179,-0.9295,0.086,0.84,0.074,0.6103569999999999,0.610536,0.575179,521096800.0
2004-06-29,0.580357,-0.9987,0.153,0.758,0.089,0.572679,0.5891069999999999,0.560893,590553600.0
2004-06-30,0.581071,-0.9059,0.108,0.797,0.096,0.581429,0.58875,0.5694640000000001,373044000.0
2004-07-01,0.576786,-0.9938,0.137,0.755,0.108,0.573214,0.58,0.569643,341941600.0
2004-07-02,0.555,-0.9837,0.108,0.811,0.081,0.5442859999999999,0.556786,0.5308930000000001,910683200.0
2004-07-06,0.552679,-0.9963,0.134,0.773,0.093,0.558393,0.561071,0.55,348980800.0
2004-07-07,0.542679,-0.9985,0.146,0.759,0.095,0.5508930000000001,0.56,0.538036,397992000.0
2004-07-08,0.5382140000000001,0.9942,0.075,0.821,0.104,0.538036,0.5478569999999999,0.534821,233380000.0
2004-07-09,0.53625,0.9396,0.099,0.787,0.114,0.540536,0.544643,0.53625,208863200.0
2004-07-12,0.520357,-0.9861,0.112,0.802,0.086,0.536071,0.536429,0.5166069999999999,511621600.0
2004-07-13,0.521786,-0.9964,0.108,0.837,0.055,0.522321,0.528571,0.5182140000000001,316176000.0
2004-07-14,0.5282140000000001,0.6824,0.083,0.831,0.086,0.515357,0.535179,0.5132140000000001,835800000.0
2004-07-15,0.588036,-0.969,0.087,0.85,0.063,0.583214,0.600536,0.573393,1767724000.0
2004-07-16,0.575,-0.9724,0.092,0.835,0.072,0.5857140000000001,0.587857,0.573571,488381600.0
2004-07-19,0.570893,-0.9915,0.1,0.839,0.062,0.571607,0.575357,0.565357,533170400.0
2004-07-20,0.575,-0.9704,0.095,0.834,0.071,0.5705359999999999,0.575,0.563393,323747200.0
2004-07-21,0.564643,-0.9968,0.128,0.807,0.065,0.578929,0.5841069999999999,0.559643,301257600.0
2004-07-22,0.565714,-0.9925,0.11,0.818,0.072,0.558036,0.566607,0.554643,334118400.0
2004-07-23,0.548214,-0.9978,0.141,0.789,0.07,0.563036,0.566964,0.5442859999999999,273571200.0
2004-07-26,0.558214,-0.9984,0.141,0.813,0.046,0.5508930000000001,0.561607,0.549643,393932000.0
2004-07-27,0.5791069999999999,-0.8087,0.113,0.783,0.105,0.567857,0.584821,0.56375,425006400.0
2004-07-28,0.57625,-0.9968,0.135,0.784,0.081,0.576964,0.57875,0.556429,285051200.0
2004-07-29,0.582857,-0.9942,0.136,0.775,0.089,0.579821,0.586071,0.57375,222157600.0
2004-07-30,0.5775,-0.9963,0.13,0.786,0.083,0.583036,0.589286,0.571429,243023200.0
2004-08-02,0.563929,-0.8888,0.078,0.852,0.07,0.556786,0.575,0.5558930000000001,365092000.0
2004-08-03,0.55875,-0.996,0.144,0.764,0.092,0.561607,0.566429,0.55625,211629600.0
2004-08-04,0.567679,-0.9977,0.142,0.772,0.086,0.556964,0.573571,0.556607,276488800.0
2004-08-05,0.5605359999999999,-0.9977,0.132,0.795,0.073,0.568036,0.576786,0.558036,244501600.0
2004-08-06,0.531786,-0.9893,0.129,0.761,0.11,0.551786,0.555357,0.530357,492290400.0
2004-08-09,0.541071,-0.9972,0.133,0.821,0.046,0.533036,0.54375,0.532321,290847200.0
2004-08-10,0.5628569999999999,-0.9401,0.076,0.866,0.058,0.542679,0.563214,0.541964,351036000.0
2004-08-11,0.55375,-0.9976,0.138,0.784,0.077,0.555357,0.5558930000000001,0.540357,322392000.0
2004-08-12,0.542321,-0.9876,0.116,0.819,0.065,0.54375,0.5508930000000001,0.540714,226200800.0
2004-08-13,0.550714,-0.9986,0.139,0.798,0.063,0.5464289999999999,0.558571,0.5428569999999999,328048000.0
2004-08-16,0.549643,0.9258,0.11,0.759,0.131,0.553571,0.566429,0.547143,435674400.0
2004-08-17,0.55125,-0.9909,0.121,0.799,0.08,0.546071,0.5558930000000001,0.541964,323019200.0
2004-08-18,0.566786,-0.9954,0.122,0.81,0.069,0.544821,0.56875,0.5444640000000001,364655200.0
2004-08-19,0.548393,-0.9981,0.149,0.785,0.066,0.562679,0.568929,0.542143,388920000.0
2004-08-20,0.55,-0.9884,0.103,0.83,0.068,0.548393,0.553393,0.5444640000000001,316780800.0
2004-08-23,0.555,-0.9988,0.157,0.771,0.072,0.551071,0.558393,0.5464289999999999,254660000.0
2004-08-24,0.5705359999999999,-0.9948,0.1,0.856,0.044,0.558214,0.5705359999999999,0.556964,374136000.0
2004-08-25,0.590179,-0.9283,0.125,0.758,0.117,0.5691069999999999,0.591964,0.566607,505618400.0
2004-08-26,0.618929,-0.9995,0.178,0.757,0.065,0.59,0.628214,0.584643,955858400.0
2004-08-27,0.6133930000000001,-0.9446,0.13,0.749,0.121,0.619286,0.620714,0.607143,388813600.0
2004-08-30,0.609286,-0.9947,0.099,0.846,0.055,0.607143,0.62,0.606429,218142400.0
2004-08-31,0.615893,-0.9718,0.118,0.772,0.111,0.6083930000000001,0.624107,0.607143,376560800.0
2004-09-01,0.640357,-0.9903,0.112,0.809,0.079,0.6125,0.642679,0.610536,515726400.0
2004-09-02,0.636786,-0.8064,0.098,0.812,0.09,0.633929,0.639464,0.6219640000000001,406324800.0
2004-09-03,0.629107,-0.9978,0.123,0.803,0.074,0.625179,0.641429,0.625179,293468000.0
2004-09-07,0.638571,-0.9956,0.113,0.817,0.069,0.632143,0.64625,0.629107,301957600.0
2004-09-08,0.649107,-0.9816,0.116,0.798,0.086,0.6375,0.653036,0.637143,343526400.0
2004-09-09,0.6375,-0.9903,0.121,0.795,0.084,0.6446430000000001,0.6482140000000001,0.63,461339200.0
2004-09-10,0.640536,-0.9945,0.128,0.794,0.078,0.636786,0.646964,0.633214,328014400.0
2004-09-13,0.635536,-0.8925,0.09,0.818,0.092,0.640714,0.644107,0.630714,281976800.0
2004-09-14,0.63375,-0.9965,0.118,0.812,0.07,0.629286,0.634821,0.621071,254822400.0
2004-09-15,0.628571,-0.9957,0.118,0.816,0.065,0.631429,0.633571,0.621429,232668800.0
2004-09-16,0.649107,-0.988,0.115,0.795,0.09,0.628571,0.656429,0.626429,501916800.0
2004-09-17,0.6632140000000001,-0.9436,0.122,0.762,0.116,0.652679,0.6675,0.65,502308800.0
2004-09-20,0.673393,-0.988,0.088,0.85,0.063,0.658571,0.678214,0.658393,245000000.0
2004-09-21,0.67875,-0.9668,0.084,0.853,0.063,0.674107,0.6941069999999999,0.668929,386652000.0
2004-09-22,0.6592859999999999,-0.9862,0.115,0.814,0.071,0.680357,0.681071,0.657321,401688000.0
2004-09-23,0.665536,-0.9986,0.161,0.771,0.068,0.661429,0.669643,0.659464,397404000.0
2004-09-24,0.6658930000000001,-0.996,0.113,0.823,0.064,0.66875,0.678571,0.663393,369488000.0
2004-09-27,0.670179,-0.9963,0.118,0.824,0.058,0.659821,0.678214,0.657679,397516000.0
2004-09-28,0.679286,0.9482,0.072,0.841,0.087,0.668929,0.68375,0.66875,353186400.0
2004-09-29,0.690714,-0.9897,0.099,0.833,0.068,0.677321,0.693929,0.675357,273509600.0
2004-09-30,0.691964,-0.9484,0.088,0.83,0.081,0.696429,0.70125,0.686607,425012000.0
2004-10-01,0.6905359999999999,-0.9889,0.124,0.798,0.078,0.698571,0.699821,0.688929,465404800.0
2004-10-04,0.692679,-0.9838,0.118,0.794,0.088,0.699643,0.699643,0.691964,574084000.0
2004-10-05,0.703036,-0.978,0.109,0.813,0.079,0.688571,0.708393,0.685714,406162400.0
2004-10-06,0.7257140000000001,-0.989,0.105,0.828,0.067,0.705357,0.727857,0.704821,446303200.0
2004-10-07,0.7075,-0.9966,0.116,0.86,0.024,0.723929,0.730893,0.704643,426148800.0
2004-10-08,0.6975,-0.9709,0.096,0.835,0.069,0.706429,0.710179,0.693571,359228800.0
2004-10-11,0.689107,-0.9971,0.137,0.815,0.048,0.692857,0.6975,0.682143,323870400.0
2004-10-12,0.68375,-0.9811,0.112,0.819,0.07,0.6875,0.688929,0.6723210000000001,460191200.0
2004-10-13,0.709821,-0.9756,0.108,0.809,0.083,0.6941069999999999,0.71,0.691786,1163008000.0
2004-10-14,0.803214,-0.9636,0.137,0.753,0.111,0.77125,0.816964,0.759821,2768427200.0
2004-10-15,0.8125,-0.9867,0.11,0.832,0.059,0.801429,0.8144640000000001,0.789107,1031128000.0
2004-10-18,0.8526790000000001,-0.7472,0.08,0.845,0.074,0.798214,0.8526790000000001,0.798214,1200752000.0
2004-10-19,0.846786,-0.9231,0.118,0.774,0.108,0.858929,0.8633930000000001,0.8448209999999999,801992800.0
2004-10-20,0.8476790000000001,-0.923,0.107,0.803,0.09,0.8425,0.85,0.8330360000000001,605108000.0
2004-10-21,0.8560709999999999,-0.9488,0.1,0.819,0.082,0.847857,0.8594639999999999,0.845714,724505600.0
2004-10-22,0.846607,-0.941,0.119,0.782,0.099,0.848929,0.85125,0.839643,483067200.0
2004-10-25,0.849107,-0.9948,0.135,0.821,0.044,0.842857,0.8542860000000001,0.8405360000000001,392644000.0
2004-10-26,0.856607,-0.9963,0.135,0.805,0.06,0.8473209999999999,0.858036,0.83875,594361600.0
2004-10-27,0.898214,-0.9953,0.139,0.808,0.053,0.86625,0.9039290000000001,0.8601790000000001,1193494400.0
2004-10-28,0.9319639999999999,-0.9952,0.127,0.807,0.066,0.8925,0.9325,0.8839290000000001,864264800.0
2004-10-29,0.9357139999999999,-0.9838,0.09,0.847,0.062,0.9257139999999999,0.95,0.925,810219200.0
2004-11-01,0.936607,-0.8199,0.087,0.837,0.075,0.9375,0.9510709999999999,0.9292860000000001,602050400.0
2004-11-02,0.955357,-0.9981,0.167,0.754,0.078,0.9357139999999999,0.965714,0.9357139999999999,729988000.0
2004-11-03,0.9876790000000001,-0.8301,0.125,0.758,0.117,0.970893,1.0019639999999999,0.9641069999999999,1204173600.0
2004-11-04,0.9723209999999999,-0.9881,0.107,0.834,0.058,0.9826790000000001,0.991964,0.970893,928625600.0
2004-11-05,0.977143,0.3769,0.09,0.825,0.086,0.979643,0.982143,0.9292860000000001,1205047200.0
2004-11-08,0.9710709999999999,-0.7506,0.101,0.796,0.102,0.9691069999999999,0.9901790000000001,0.961786,526920800.0
2004-11-09,0.9651790000000001,-0.7732,0.092,0.821,0.087,0.9683930000000001,0.974107,0.9532139999999999,475764800.0
2004-11-10,0.9776790000000001,0.9402,0.059,0.858,0.082,0.963393,0.989107,0.9626790000000001,508676000.0
2004-11-11,0.9875,-0.9965,0.165,0.745,0.09,0.98125,0.989821,0.9683930000000001,407299200.0
2004-11-12,0.9910709999999999,-0.9953,0.177,0.748,0.076,0.9823209999999999,0.9944639999999999,0.9792860000000001,395701600.0
2004-11-15,0.9864290000000001,-0.997,0.162,0.784,0.054,0.985714,0.9903569999999999,0.970357,376045600.0
2004-11-16,0.9810709999999999,-0.9921,0.134,0.8,0.066,0.985,0.985714,0.972857,295103200.0
2004-11-17,0.9803569999999999,-0.9911,0.153,0.742,0.105,0.9855360000000001,0.9901790000000001,0.9682139999999999,397751200.0
2004-11-18,0.989107,-0.7142,0.114,0.777,0.109,0.969643,0.9901790000000001,0.969464,459149600.0
2004-11-19,0.9851790000000001,-0.8832,0.078,0.858,0.064,0.990893,1.01625,0.9732139999999999,765279200.0
2004-11-22,1.095536,-0.9008,0.083,0.844,0.073,1.1035709999999999,1.142857,1.033929,2568210400.0
2004-11-23,1.094107,-0.9615,0.098,0.838,0.064,1.1125,1.1151790000000001,1.090179,911450400.0
